,no,id,l1,l2,l3,l4,l5,slope,pow
3731,2,23,58,49,16,24,37,0.0864,0.07
3732,3,23,58,49,16,24,37,0.1728,0.08
3733,4,23,58,49,16,24,37,0.3456,0.18
3734,5,23,58,49,16,24,37,0.6912,0.59
3735,6,23,58,49,16,24,37,1.3824,1
3736,7,23,58,49,16,24,37,2.7648,1
3737,8,23,58,49,16,24,37,5.5296,1
3738,9,23,58,49,16,24,37,11.0592,1
3739,10,23,58,49,16,24,37,22.1184,1
3740,11,23,58,49,16,24,37,44.2368,1
3741,1,23,43,33,49,50,57,0.0432,0.03
3742,2,23,43,33,49,50,57,0.0864,0.06
3743,3,23,43,33,49,50,57,0.1728,0.1
3744,4,23,43,33,49,50,57,0.3456,0.27
3745,5,23,43,33,49,50,57,0.6912,0.82
3746,6,23,43,33,49,50,57,1.3824,1
3747,7,23,43,33,49,50,57,2.7648,1
3748,8,23,43,33,49,50,57,5.5296,1
3749,9,23,43,33,49,50,57,11.0592,1
3750,10,23,43,33,49,50,57,22.1184,1
3751,11,23,43,33,49,50,57,44.2368,1
3752,1,23,60,19,40,27,32,0.0432,0.05
3753,2,23,60,19,40,27,32,0.0864,0.09
3754,3,23,60,19,40,27,32,0.1728,0.11
3755,4,23,60,19,40,27,32,0.3456,0.23
3756,5,23,60,19,40,27,32,0.6912,0.72
3757,6,23,60,19,40,27,32,1.3824,1
3758,7,23,60,19,40,27,32,2.7648,1
3759,8,23,60,19,40,27,32,5.5296,1
3760,9,23,60,19,40,27,32,11.0592,1
3761,10,23,60,19,40,27,32,22.1184,1
3762,11,23,60,19,40,27,32,44.2368,1
3763,1,23,15,47,52,64,37,0.0432,0.02
3764,2,23,15,47,52,64,37,0.0864,0.02
3765,3,23,15,47,52,64,37,0.1728,0.03
3766,4,23,15,47,52,64,37,0.3456,0.07
3767,5,23,15,47,52,64,37,0.6912,0.23
3768,6,23,15,47,52,64,37,1.3824,0.85
3769,7,23,15,47,52,64,37,2.7648,1
3770,8,23,15,47,52,64,37,5.5296,1
3771,9,23,15,47,52,64,37,11.0592,1
3772,10,23,15,47,52,64,37,22.1184,1
3773,11,23,15,47,52,64,37,44.2368,1
3774,1,23,57,49,33,42,16,0.0432,0.12
3775,2,23,57,49,33,42,16,0.0864,0.13
3776,3,23,57,49,33,42,16,0.1728,0.18
3777,4,23,57,49,33,42,16,0.3456,0.34
3778,5,23,57,49,33,42,16,0.6912,0.76
3779,6,23,57,49,33,42,16,1.3824,1
3780,7,23,57,49,33,42,16,2.7648,1
3781,8,23,57,49,33,42,16,5.5296,1
3782,9,23,57,49,33,42,16,11.0592,1
3783,10,23,57,49,33,42,16,22.1184,1
3784,11,23,57,49,33,42,16,44.2368,1
3785,1,23,19,12,59,55,46,0.0432,0.08
3786,2,23,19,12,59,55,46,0.0864,0.1
3787,3,23,19,12,59,55,46,0.1728,0.13
3788,4,23,19,12,59,55,46,0.3456,0.23
3789,5,23,19,12,59,55,46,0.6912,0.62
3790,6,23,19,12,59,55,46,1.3824,1
3791,7,23,19,12,59,55,46,2.7648,1
3792,8,23,19,12,59,55,46,5.5296,1
3793,9,23,19,12,59,55,46,11.0592,1
3794,10,23,19,12,59,55,46,22.1184,1
3795,11,23,19,12,59,55,46,44.2368,1
3796,1,24,58,23,16,32,62,0.0432,0.05
3797,2,24,58,23,16,32,62,0.0864,0.06
3798,3,24,58,23,16,32,62,0.1728,0.08
3799,4,24,58,23,16,32,62,0.3456,0.16
3800,5,24,58,23,16,32,62,0.6912,0.36
3801,6,24,58,23,16,32,62,1.3824,0.9
3802,7,24,58,23,16,32,62,2.7648,1
3803,8,24,58,23,16,32,62,5.5296,1
3804,9,24,58,23,16,32,62,11.0592,1
3805,10,24,58,23,16,32,62,22.1184,1
3806,11,24,58,23,16,32,62,44.2368,1
3807,1,24,43,28,15,25,57,0.0432,0.08
3808,2,24,43,28,15,25,57,0.0864,0.11
3809,3,24,43,28,15,25,57,0.1728,0.17
3810,4,24,43,28,15,25,57,0.3456,0.44
3811,5,24,43,28,15,25,57,0.6912,1
3812,6,24,43,28,15,25,57,1.3824,1
3813,7,24,43,28,15,25,57,2.7648,1
3814,8,24,43,28,15,25,57,5.5296,1
3815,9,24,43,28,15,25,57,11.0592,1
3816,10,24,43,28,15,25,57,22.1184,1
3817,11,24,43,28,15,25,57,44.2368,1
3818,1,24,15,16,31,32,25,0.0432,0.06
3819,2,24,15,16,31,32,25,0.0864,0.07
3820,3,24,15,16,31,32,25,0.1728,0.12
3821,4,24,15,16,31,32,25,0.3456,0.27
3822,5,24,15,16,31,32,25,0.6912,0.67
3823,6,24,15,16,31,32,25,1.3824,0.99
3824,7,24,15,16,31,32,25,2.7648,1
3825,8,24,15,16,31,32,25,5.5296,1
3826,9,24,15,16,31,32,25,11.0592,1
3827,10,24,15,16,31,32,25,22.1184,1
3828,11,24,15,16,31,32,25,44.2368,1
3829,1,24,60,29,56,24,54,0.0432,0.02
3830,2,24,60,29,56,24,54,0.0864,0.03
3831,3,24,60,29,56,24,54,0.1728,0.03
3832,4,24,60,29,56,24,54,0.3456,0.1
3833,5,24,60,29,56,24,54,0.6912,0.37
3834,6,24,60,29,56,24,54,1.3824,0.9
3835,7,24,60,29,56,24,54,2.7648,1
3836,8,24,60,29,56,24,54,5.5296,1
3837,9,24,60,29,56,24,54,11.0592,1
3838,10,24,60,29,56,24,54,22.1184,1
3839,11,24,60,29,56,24,54,44.2368,1
3840,1,24,13,20,27,25,24,0.0432,0.11
3841,2,24,13,20,27,25,24,0.0864,0.12
3842,3,24,13,20,27,25,24,0.1728,0.2
3843,4,24,13,20,27,25,24,0.3456,0.56
3844,5,24,13,20,27,25,24,0.6912,1
3845,6,24,13,20,27,25,24,1.3824,1
3846,7,24,13,20,27,25,24,2.7648,1
3847,8,24,13,20,27,25,24,5.5296,1
3848,9,24,13,20,27,25,24,11.0592,1
3849,10,24,13,20,27,25,24,22.1184,1
3850,11,24,13,20,27,25,24,44.2368,1
3851,1,24,50,14,51,52,63,0.0432,0.05
3852,2,24,50,14,51,52,63,0.0864,0.06
3853,3,24,50,14,51,52,63,0.1728,0.08
3854,4,24,50,14,51,52,63,0.3456,0.17
3855,5,24,50,14,51,52,63,0.6912,0.47
3856,6,24,50,14,51,52,63,1.3824,1
3857,7,24,50,14,51,52,63,2.7648,1
3858,8,24,50,14,51,52,63,5.5296,1
3859,9,24,50,14,51,52,63,11.0592,1
3860,10,24,50,14,51,52,63,22.1184,1
3861,11,24,50,14,51,52,63,44.2368,1
3862,1,24,58,32,49,53,26,0.0432,0.04
3863,2,24,58,32,49,53,26,0.0864,0.04
3864,3,24,58,32,49,53,26,0.1728,0.05
3865,4,24,58,32,49,53,26,0.3456,0.15
3866,5,24,58,32,49,53,26,0.6912,0.45
3867,6,24,58,32,49,53,26,1.3824,0.91
3868,7,24,58,32,49,53,26,2.7648,1
3869,8,24,58,32,49,53,26,5.5296,1
3870,9,24,58,32,49,53,26,11.0592,1
3871,10,24,58,32,49,53,26,22.1184,1
3872,11,24,58,32,49,53,26,44.2368,1
3873,1,24,30,57,44,16,23,0.0432,0.05
3874,2,24,30,57,44,16,23,0.0864,0.06
3875,3,24,30,57,44,16,23,0.1728,0.07
3876,4,24,30,57,44,16,23,0.3456,0.18
3877,5,24,30,57,44,16,23,0.6912,0.4
3878,6,24,30,57,44,16,23,1.3824,0.98
3879,7,24,30,57,44,16,23,2.7648,1
3880,8,24,30,57,44,16,23,5.5296,1
3881,9,24,30,57,44,16,23,11.0592,1
3882,10,24,30,57,44,16,23,22.1184,1
3883,11,24,30,57,44,16,23,44.2368,1
3884,1,24,14,24,44,13,58,0.0432,0.07
3885,2,24,14,24,44,13,58,0.0864,0.07
3886,3,24,14,24,44,13,58,0.1728,0.08
3887,4,24,14,24,44,13,58,0.3456,0.15
3888,5,24,14,24,44,13,58,0.6912,0.52
3889,6,24,14,24,44,13,58,1.3824,1
3890,7,24,14,24,44,13,58,2.7648,1
3891,8,24,14,24,44,13,58,5.5296,1
3892,9,24,14,24,44,13,58,11.0592,1
3893,10,24,14,24,44,13,58,22.1184,1
3894,11,24,14,24,44,13,58,44.2368,1
3895,1,24,60,23,52,28,27,0.0432,0.05
3896,2,24,60,23,52,28,27,0.0864,0.07
3897,3,24,60,23,52,28,27,0.1728,0.14
3898,4,24,60,23,52,28,27,0.3456,0.31
3899,5,24,60,23,52,28,27,0.6912,0.86
3900,6,24,60,23,52,28,27,1.3824,1
3901,7,24,60,23,52,28,27,2.7648,1
3902,8,24,60,23,52,28,27,5.5296,1
3903,9,24,60,23,52,28,27,11.0592,1
3904,10,24,60,23,52,28,27,22.1184,1
3905,11,24,60,23,52,28,27,44.2368,1
3906,1,24,27,24,62,46,20,0.0432,0.05
3907,2,24,27,24,62,46,20,0.0864,0.06
3908,3,24,27,24,62,46,20,0.1728,0.09
3909,4,24,27,24,62,46,20,0.3456,0.28
3910,5,24,27,24,62,46,20,0.6912,0.91
3911,6,24,27,24,62,46,20,1.3824,1
3912,7,24,27,24,62,46,20,2.7648,1
3913,8,24,27,24,62,46,20,5.5296,1
3914,9,24,27,24,62,46,20,11.0592,1
3915,10,24,27,24,62,46,20,22.1184,1
3916,11,24,27,24,62,46,20,44.2368,1
3917,1,24,15,63,44,54,61,0.0432,0.05
3918,2,24,15,63,44,54,61,0.0864,0.05
3919,3,24,15,63,44,54,61,0.1728,0.05
3920,4,24,15,63,44,54,61,0.3456,0.12
3921,5,24,15,63,44,54,61,0.6912,0.28
3922,6,24,15,63,44,54,61,1.3824,0.9
3923,7,24,15,63,44,54,61,2.7648,1
3924,8,24,15,63,44,54,61,5.5296,1
3925,9,24,15,63,44,54,61,11.0592,1
3926,10,24,15,63,44,54,61,22.1184,1
3927,11,24,15,63,44,54,61,44.2368,1
3928,1,24,23,30,13,37,15,0.0432,0.06
3929,2,24,23,30,13,37,15,0.0864,0.07
3930,3,24,23,30,13,37,15,0.1728,0.12
3931,4,24,23,30,13,37,15,0.3456,0.18
3932,5,24,23,30,13,37,15,0.6912,0.74
3933,6,24,23,30,13,37,15,1.3824,1
3934,7,24,23,30,13,37,15,2.7648,1
3935,8,24,23,30,13,37,15,5.5296,1
3936,9,24,23,30,13,37,15,11.0592,1
3937,10,24,23,30,13,37,15,22.1184,1
3938,11,24,23,30,13,37,15,44.2368,1
3939,1,24,31,20,14,49,17,0.0432,0.04
3940,2,24,31,20,14,49,17,0.0864,0.04
3941,3,24,31,20,14,49,17,0.1728,0.06
3942,4,24,31,20,14,49,17,0.3456,0.15
3943,5,24,31,20,14,49,17,0.6912,0.52
3944,6,24,31,20,14,49,17,1.3824,1
3945,7,24,31,20,14,49,17,2.7648,1
3946,8,24,31,20,14,49,17,5.5296,1
3947,9,24,31,20,14,49,17,11.0592,1
3948,10,24,31,20,14,49,17,22.1184,1
3949,11,24,31,20,14,49,17,44.2368,1
3950,1,24,30,50,23,13,24,0.0432,0.07
3951,2,24,30,50,23,13,24,0.0864,0.09
3952,3,24,30,50,23,13,24,0.1728,0.19
3953,4,24,30,50,23,13,24,0.3456,0.32
3954,5,24,30,50,23,13,24,0.6912,0.86
3955,6,24,30,50,23,13,24,1.3824,1
3956,7,24,30,50,23,13,24,2.7648,1
3957,8,24,30,50,23,13,24,5.5296,1
3958,9,24,30,50,23,13,24,11.0592,1
3959,10,24,30,50,23,13,24,22.1184,1
3960,11,24,30,50,23,13,24,44.2368,1
3961,1,25,55,32,48,19,18,0.0432,0.09
3962,2,25,55,32,48,19,18,0.0864,0.12
3963,3,25,55,32,48,19,18,0.1728,0.15
3964,4,25,55,32,48,19,18,0.3456,0.33
3965,5,25,55,32,48,19,18,0.6912,0.82
3966,6,25,55,32,48,19,18,1.3824,1
3967,7,25,55,32,48,19,18,2.7648,1
3968,8,25,55,32,48,19,18,5.5296,1
3969,9,25,55,32,48,19,18,11.0592,1
3970,10,25,55,32,48,19,18,22.1184,1
3971,11,25,55,32,48,19,18,44.2368,1
3972,1,25,38,35,20,47,17,0.0432,0.06
3973,2,25,38,35,20,47,17,0.0864,0.07
3974,3,25,38,35,20,47,17,0.1728,0.07
3975,4,25,38,35,20,47,17,0.3456,0.11
3976,5,25,38,35,20,47,17,0.6912,0.42
3977,6,25,38,35,20,47,17,1.3824,0.97
3978,7,25,38,35,20,47,17,2.7648,1
3979,8,25,38,35,20,47,17,5.5296,1
3980,9,25,38,35,20,47,17,11.0592,1
3981,10,25,38,35,20,47,17,22.1184,1
3982,11,25,38,35,20,47,17,44.2368,1
3983,1,25,30,41,58,32,33,0.0432,0.04
3984,2,25,30,41,58,32,33,0.0864,0.05
3985,3,25,30,41,58,32,33,0.1728,0.1
3986,4,25,30,41,58,32,33,0.3456,0.31
3987,5,25,30,41,58,32,33,0.6912,0.84
3988,6,25,30,41,58,32,33,1.3824,1
3989,7,25,30,41,58,32,33,2.7648,1
3990,8,25,30,41,58,32,33,5.5296,1
3991,9,25,30,41,58,32,33,11.0592,1
3992,10,25,30,41,58,32,33,22.1184,1
3993,11,25,30,41,58,32,33,44.2368,1
3994,1,25,62,44,61,31,11,0.0432,0.06
3995,2,25,62,44,61,31,11,0.0864,0.07
3996,3,25,62,44,61,31,11,0.1728,0.08
3997,4,25,62,44,61,31,11,0.3456,0.14
3998,5,25,62,44,61,31,11,0.6912,0.36
3999,6,25,62,44,61,31,11,1.3824,0.94
4000,7,25,62,44,61,31,11,2.7648,1
4001,8,25,62,44,61,31,11,5.5296,1
4002,9,25,62,44,61,31,11,11.0592,1
4003,10,25,62,44,61,31,11,22.1184,1
4004,11,25,62,44,61,31,11,44.2368,1
4005,1,25,50,25,42,30,46,0.0432,0.11
4006,2,25,50,25,42,30,46,0.0864,0.11
4007,3,25,50,25,42,30,46,0.1728,0.16
4008,4,25,50,25,42,30,46,0.3456,0.26
4009,5,25,50,25,42,30,46,0.6912,0.63
4010,6,25,50,25,42,30,46,1.3824,1
4011,7,25,50,25,42,30,46,2.7648,1
4012,8,25,50,25,42,30,46,5.5296,1
4013,9,25,50,25,42,30,46,11.0592,1
4014,10,25,50,25,42,30,46,22.1184,1
4015,11,25,50,25,42,30,46,44.2368,1
4016,1,25,22,53,40,51,21,0.0432,0.07
4017,2,25,22,53,40,51,21,0.0864,0.08
4018,3,25,22,53,40,51,21,0.1728,0.14
4019,4,25,22,53,40,51,21,0.3456,0.25
4020,5,25,22,53,40,51,21,0.6912,0.66
4021,6,25,22,53,40,51,21,1.3824,1
4022,7,25,22,53,40,51,21,2.7648,1
4023,8,25,22,53,40,51,21,5.5296,1
4024,9,25,22,53,40,51,21,11.0592,1
4025,10,25,22,53,40,51,21,22.1184,1
4026,11,25,22,53,40,51,21,44.2368,1
4027,1,25,27,56,25,41,12,0.0432,0.04
4028,2,25,27,56,25,41,12,0.0864,0.04
4029,3,25,27,56,25,41,12,0.1728,0.05
4030,4,25,27,56,25,41,12,0.3456,0.15
4031,5,25,27,56,25,41,12,0.6912,0.56
4032,6,25,27,56,25,41,12,1.3824,1
4033,7,25,27,56,25,41,12,2.7648,1
4034,8,25,27,56,25,41,12,5.5296,1
4035,9,25,27,56,25,41,12,11.0592,1
4036,10,25,27,56,25,41,12,22.1184,1
4037,11,25,27,56,25,41,12,44.2368,1
4038,1,25,18,19,22,23,53,0.0432,0.08
4039,2,25,18,19,22,23,53,0.0864,0.08
4040,3,25,18,19,22,23,53,0.1728,0.1
4041,4,25,18,19,22,23,53,0.3456,0.16
4042,5,25,18,19,22,23,53,0.6912,0.57
4043,6,25,18,19,22,23,53,1.3824,1
4044,7,25,18,19,22,23,53,2.7648,1
4045,8,25,18,19,22,23,53,5.5296,1
4046,9,25,18,19,22,23,53,11.0592,1
4047,10,25,18,19,22,23,53,22.1184,1
4048,11,25,18,19,22,23,53,44.2368,1
4049,1,25,23,52,38,58,12,0.0432,0.04
4050,2,25,23,52,38,58,12,0.0864,0.04
4051,3,25,23,52,38,58,12,0.1728,0.04
4052,4,25,23,52,38,58,12,0.3456,0.17
4053,5,25,23,52,38,58,12,0.6912,0.42
4054,6,25,23,52,38,58,12,1.3824,1
4055,7,25,23,52,38,58,12,2.7648,1
4056,8,25,23,52,38,58,12,5.5296,1
4057,9,25,23,52,38,58,12,11.0592,1
4058,10,25,23,52,38,58,12,22.1184,1
4059,11,25,23,52,38,58,12,44.2368,1
4060,1,25,41,44,50,14,48,0.0432,0.05
4061,2,25,41,44,50,14,48,0.0864,0.05
4062,3,25,41,44,50,14,48,0.1728,0.1
4063,4,25,41,44,50,14,48,0.3456,0.18
4064,5,25,41,44,50,14,48,0.6912,0.69
4065,6,25,41,44,50,14,48,1.3824,1
4066,7,25,41,44,50,14,48,2.7648,1
4067,8,25,41,44,50,14,48,5.5296,1
4068,9,25,41,44,50,14,48,11.0592,1
4069,10,25,41,44,50,14,48,22.1184,1
4070,11,25,41,44,50,14,48,44.2368,1
4071,1,25,62,48,11,23,31,0.0432,0.06
4072,2,25,62,48,11,23,31,0.0864,0.08
4073,3,25,62,48,11,23,31,0.1728,0.11
4074,4,25,62,48,11,23,31,0.3456,0.21
4075,5,25,62,48,11,23,31,0.6912,0.68
4076,6,25,62,48,11,23,31,1.3824,1
4077,7,25,62,48,11,23,31,2.7648,1
4078,8,25,62,48,11,23,31,5.5296,1
4079,9,25,62,48,11,23,31,11.0592,1
4080,10,25,62,48,11,23,31,22.1184,1
4081,11,25,62,48,11,23,31,44.2368,1
4082,1,25,63,15,30,19,14,0.0432,0.05
4083,2,25,63,15,30,19,14,0.0864,0.06
4084,3,25,63,15,30,19,14,0.1728,0.09
4085,4,25,63,15,30,19,14,0.3456,0.15
4086,5,25,63,15,30,19,14,0.6912,0.48
4087,6,25,63,15,30,19,14,1.3824,1
4088,7,25,63,15,30,19,14,2.7648,1
4089,8,25,63,15,30,19,14,5.5296,1
4090,9,25,63,15,30,19,14,11.0592,1
4091,10,25,63,15,30,19,14,22.1184,1
4092,11,25,63,15,30,19,14,44.2368,1
4093,1,25,15,59,50,17,19,0.0432,0.03
4094,2,25,15,59,50,17,19,0.0864,0.06
4095,3,25,15,59,50,17,19,0.1728,0.08
4096,4,25,15,59,50,17,19,0.3456,0.2
4097,5,25,15,59,50,17,19,0.6912,0.58
4098,6,25,15,59,50,17,19,1.3824,1
4099,7,25,15,59,50,17,19,2.7648,1
4100,8,25,15,59,50,17,19,5.5296,1
4101,9,25,15,59,50,17,19,11.0592,1
4102,10,25,15,59,50,17,19,22.1184,1
4103,11,25,15,59,50,17,19,44.2368,1
4104,1,25,49,40,52,29,47,0.0432,0.06
4105,2,25,49,40,52,29,47,0.0864,0.06
4106,3,25,49,40,52,29,47,0.1728,0.08
4107,4,25,49,40,52,29,47,0.3456,0.2
4108,5,25,49,40,52,29,47,0.6912,0.78
4109,6,25,49,40,52,29,47,1.3824,1
4110,7,25,49,40,52,29,47,2.7648,1
4111,8,25,49,40,52,29,47,5.5296,1
4112,9,25,49,40,52,29,47,11.0592,1
4113,10,25,49,40,52,29,47,22.1184,1
4114,11,25,49,40,52,29,47,44.2368,1
4115,1,25,31,50,23,59,42,0.0432,0.05
4116,2,25,31,50,23,59,42,0.0864,0.05
4117,3,25,31,50,23,59,42,0.1728,0.13
4118,4,25,31,50,23,59,42,0.3456,0.28
4119,5,25,31,50,23,59,42,0.6912,0.57
4120,6,25,31,50,23,59,42,1.3824,1
4121,7,25,31,50,23,59,42,2.7648,1
4122,8,25,31,50,23,59,42,5.5296,1
4123,9,25,31,50,23,59,42,11.0592,1
4124,10,25,31,50,23,59,42,22.1184,1
4125,11,25,31,50,23,59,42,44.2368,1
4126,1,26,41,19,61,28,43,0.0432,0.04
4127,2,26,41,19,61,28,43,0.0864,0.07
4128,3,26,41,19,61,28,43,0.1728,0.11
4129,4,26,41,19,61,28,43,0.3456,0.23
4130,5,26,41,19,61,28,43,0.6912,0.53
4131,6,26,41,19,61,28,43,1.3824,1
4132,7,26,41,19,61,28,43,2.7648,1
4133,8,26,41,19,61,28,43,5.5296,1
4134,9,26,41,19,61,28,43,11.0592,1
4135,10,26,41,19,61,28,43,22.1184,1
4136,11,26,41,19,61,28,43,44.2368,1
4137,1,26,16,41,46,15,27,0.0432,0.04
4138,2,26,16,41,46,15,27,0.0864,0.06
4139,3,26,16,41,46,15,27,0.1728,0.11
4140,4,26,16,41,46,15,27,0.3456,0.19
4141,5,26,16,41,46,15,27,0.6912,0.62
4142,6,26,16,41,46,15,27,1.3824,1
4143,7,26,16,41,46,15,27,2.7648,1
4144,8,26,16,41,46,15,27,5.5296,1
4145,9,26,16,41,46,15,27,11.0592,1
4146,10,26,16,41,46,15,27,22.1184,1
4147,11,26,16,41,46,15,27,44.2368,1
4148,1,26,30,59,62,24,49,0.0432,0.05
4149,2,26,30,59,62,24,49,0.0864,0.06
4150,3,26,30,59,62,24,49,0.1728,0.08
4151,4,26,30,59,62,24,49,0.3456,0.18
4152,5,26,30,59,62,24,49,0.6912,0.65
4153,6,26,30,59,62,24,49,1.3824,1
4154,7,26,30,59,62,24,49,2.7648,1
4155,8,26,30,59,62,24,49,5.5296,1
4156,9,26,30,59,62,24,49,11.0592,1
4157,10,26,30,59,62,24,49,22.1184,1
4158,11,26,30,59,62,24,49,44.2368,1
4159,1,26,63,56,44,57,59,0.0432,0.07
4160,2,26,63,56,44,57,59,0.0864,0.07
4161,3,26,63,56,44,57,59,0.1728,0.09
4162,4,26,63,56,44,57,59,0.3456,0.1
4163,5,26,63,56,44,57,59,0.6912,0.35
4164,6,26,63,56,44,57,59,1.3824,0.87
4165,7,26,63,56,44,57,59,2.7648,1
4166,8,26,63,56,44,57,59,5.5296,1
4167,9,26,63,56,44,57,59,11.0592,1
4168,10,26,63,56,44,57,59,22.1184,1
4169,11,26,63,56,44,57,59,44.2368,1
4170,1,26,54,43,12,27,42,0.0432,0.07
4171,2,26,54,43,12,27,42,0.0864,0.08
4172,3,26,54,43,12,27,42,0.1728,0.11
4173,4,26,54,43,12,27,42,0.3456,0.21
4174,5,26,54,43,12,27,42,0.6912,0.61
4175,6,26,54,43,12,27,42,1.3824,1
4176,7,26,54,43,12,27,42,2.7648,1
4177,8,26,54,43,12,27,42,5.5296,1
4178,9,26,54,43,12,27,42,11.0592,1
4179,10,26,54,43,12,27,42,22.1184,1
4180,11,26,54,43,12,27,42,44.2368,1
4181,1,26,21,35,25,63,24,0.0432,0.05
4182,2,26,21,35,25,63,24,0.0864,0.07
4183,3,26,21,35,25,63,24,0.1728,0.14
4184,4,26,21,35,25,63,24,0.3456,0.33
4185,5,26,21,35,25,63,24,0.6912,0.8
4186,6,26,21,35,25,63,24,1.3824,1
4187,7,26,21,35,25,63,24,2.7648,1
4188,8,26,21,35,25,63,24,5.5296,1
4189,9,26,21,35,25,63,24,11.0592,1
4190,10,26,21,35,25,63,24,22.1184,1
4191,11,26,21,35,25,63,24,44.2368,1
4192,1,26,46,28,17,38,24,0.0432,0.03
4193,2,26,46,28,17,38,24,0.0864,0.05
4194,3,26,46,28,17,38,24,0.1728,0.1
4195,4,26,46,28,17,38,24,0.3456,0.2
4196,5,26,46,28,17,38,24,0.6912,0.52
4197,6,26,46,28,17,38,24,1.3824,1
4198,7,26,46,28,17,38,24,2.7648,1
4199,8,26,46,28,17,38,24,5.5296,1
4200,9,26,46,28,17,38,24,11.0592,1
4201,10,26,46,28,17,38,24,22.1184,1
4202,11,26,46,28,17,38,24,44.2368,1
4203,1,26,18,58,23,39,25,0.0432,0.04
4204,2,26,18,58,23,39,25,0.0864,0.04
4205,3,26,18,58,23,39,25,0.1728,0.07
4206,4,26,18,58,23,39,25,0.3456,0.16
4207,5,26,18,58,23,39,25,0.6912,0.55
4208,6,26,18,58,23,39,25,1.3824,1
4209,7,26,18,58,23,39,25,2.7648,1
4210,8,26,18,58,23,39,25,5.5296,1
4211,9,26,18,58,23,39,25,11.0592,1
4212,10,26,18,58,23,39,25,22.1184,1
4213,11,26,18,58,23,39,25,44.2368,1
4214,1,26,54,51,42,19,29,0.0432,0.11
4215,2,26,54,51,42,19,29,0.0864,0.13
4216,3,26,54,51,42,19,29,0.1728,0.14
4217,4,26,54,51,42,19,29,0.3456,0.23
4218,5,26,54,51,42,19,29,0.6912,0.46
4219,6,26,54,51,42,19,29,1.3824,1
4220,7,26,54,51,42,19,29,2.7648,1
4221,8,26,54,51,42,19,29,5.5296,1
4222,9,26,54,51,42,19,29,11.0592,1
4223,10,26,54,51,42,19,29,22.1184,1
4224,11,26,54,51,42,19,29,44.2368,1
4225,1,26,61,34,60,41,30,0.0432,0.05
4226,2,26,61,34,60,41,30,0.0864,0.06
4227,3,26,61,34,60,41,30,0.1728,0.12
4228,4,26,61,34,60,41,30,0.3456,0.23
4229,5,26,61,34,60,41,30,0.6912,0.51
4230,6,26,61,34,60,41,30,1.3824,1
4231,7,26,61,34,60,41,30,2.7648,1
4232,8,26,61,34,60,41,30,5.5296,1
4233,9,26,61,34,60,41,30,11.0592,1
4234,10,26,61,34,60,41,30,22.1184,1
4235,11,26,61,34,60,41,30,44.2368,1
4236,1,26,16,48,60,27,59,0.0432,0.02
4237,2,26,16,48,60,27,59,0.0864,0.03
4238,3,26,16,48,60,27,59,0.1728,0.04
4239,4,26,16,48,60,27,59,0.3456,0.1
4240,5,26,16,48,60,27,59,0.6912,0.38
4241,6,26,16,48,60,27,59,1.3824,0.92
4242,7,26,16,48,60,27,59,2.7648,1
4243,8,26,16,48,60,27,59,5.5296,1
4244,9,26,16,48,60,27,59,11.0592,1
4245,10,26,16,48,60,27,59,22.1184,1
4246,11,26,16,48,60,27,59,44.2368,1
4247,1,26,59,20,32,49,62,0.0432,0.03
4248,2,26,59,20,32,49,62,0.0864,0.05
4249,3,26,59,20,32,49,62,0.1728,0.09
4250,4,26,59,20,32,49,62,0.3456,0.18
4251,5,26,59,20,32,49,62,0.6912,0.56
4252,6,26,59,20,32,49,62,1.3824,1
4253,7,26,59,20,32,49,62,2.7648,1
4254,8,26,59,20,32,49,62,5.5296,1
4255,9,26,59,20,32,49,62,11.0592,1
4256,10,26,59,20,32,49,62,22.1184,1
4257,11,26,59,20,32,49,62,44.2368,1
4258,1,26,43,50,31,57,53,0.0432,0.06
4259,2,26,43,50,31,57,53,0.0864,0.07
4260,3,26,43,50,31,57,53,0.1728,0.08
4261,4,26,43,50,31,57,53,0.3456,0.18
4262,5,26,43,50,31,57,53,0.6912,0.36
4263,6,26,43,50,31,57,53,1.3824,0.9
4264,7,26,43,50,31,57,53,2.7648,1
4265,8,26,43,50,31,57,53,5.5296,1
4266,9,26,43,50,31,57,53,11.0592,1
4267,10,26,43,50,31,57,53,22.1184,1
4268,11,26,43,50,31,57,53,44.2368,1
4269,1,26,37,46,23,32,51,0.0432,0.04
4270,2,26,37,46,23,32,51,0.0864,0.06
4271,3,26,37,46,23,32,51,0.1728,0.08
4272,4,26,37,46,23,32,51,0.3456,0.17
4273,5,26,37,46,23,32,51,0.6912,0.73
4274,6,26,37,46,23,32,51,1.3824,1
4275,7,26,37,46,23,32,51,2.7648,1
4276,8,26,37,46,23,32,51,5.5296,1
4277,9,26,37,46,23,32,51,11.0592,1
4278,10,26,37,46,23,32,51,22.1184,1
4279,11,26,37,46,23,32,51,44.2368,1
4280,1,26,42,52,55,31,43,0.0432,0.05
4281,2,26,42,52,55,31,43,0.0864,0.06
4282,3,26,42,52,55,31,43,0.1728,0.12
4283,4,26,42,52,55,31,43,0.3456,0.18
4284,5,26,42,52,55,31,43,0.6912,0.34
4285,6,26,42,52,55,31,43,1.3824,0.87
4286,7,26,42,52,55,31,43,2.7648,1
4287,8,26,42,52,55,31,43,5.5296,1
4288,9,26,42,52,55,31,43,11.0592,1
4289,10,26,42,52,55,31,43,22.1184,1
4290,11,26,42,52,55,31,43,44.2368,1
