,no,id,l1,l2,l3,l4,l5,slope,pow
2935,9,18,0,0,0,0,0,11.0592,0
2936,10,18,0,0,0,0,0,22.1184,0
2937,11,18,0,0,0,0,0,44.2368,0
2938,1,18,0,0,0,0,0,0.0432,0
2939,2,18,0,0,0,0,0,0.0864,0
2940,3,18,0,0,0,0,0,0.1728,0
2941,4,18,0,0,0,0,0,0.3456,0
2942,5,18,0,0,0,0,0,0.6912,0
2943,6,18,0,0,0,0,0,1.3824,0
2944,7,18,0,0,0,0,0,2.7648,0
2945,8,18,0,0,0,0,0,5.5296,0
2946,9,18,0,0,0,0,0,11.0592,0
2947,10,18,0,0,0,0,0,22.1184,0
2948,11,18,0,0,0,0,0,44.2368,0
2949,1,18,0,0,0,0,0,0.0432,0
2950,2,18,0,0,0,0,0,0.0864,0
2951,3,18,0,0,0,0,0,0.1728,0
2952,4,18,0,0,0,0,0,0.3456,0
2953,5,18,0,0,0,0,0,0.6912,0
2954,6,18,0,0,0,0,0,1.3824,0
2955,7,18,0,0,0,0,0,2.7648,0
2956,8,18,0,0,0,0,0,5.5296,0
2957,9,18,0,0,0,0,0,11.0592,0
2958,10,18,0,0,0,0,0,22.1184,0
2959,11,18,0,0,0,0,0,44.2368,0
2960,1,18,0,0,0,0,0,0.0432,0
2961,2,18,0,0,0,0,0,0.0864,0
2962,3,18,0,0,0,0,0,0.1728,0
2963,4,18,0,0,0,0,0,0.3456,0
2964,5,18,0,0,0,0,0,0.6912,0
2965,6,18,0,0,0,0,0,1.3824,0
2966,7,18,0,0,0,0,0,2.7648,0
2967,8,18,0,0,0,0,0,5.5296,0
2968,9,18,0,0,0,0,0,11.0592,0
2969,10,18,0,0,0,0,0,22.1184,0
2970,11,18,0,0,0,0,0,44.2368,0
2971,1,19,0,0,0,0,0,0.0432,0
2972,2,19,0,0,0,0,0,0.0864,0
2973,3,19,0,0,0,0,0,0.1728,0
2974,4,19,0,0,0,0,0,0.3456,0
2975,5,19,0,0,0,0,0,0.6912,0
2976,6,19,0,0,0,0,0,1.3824,0
2977,7,19,0,0,0,0,0,2.7648,0
2978,8,19,0,0,0,0,0,5.5296,0
2979,9,19,0,0,0,0,0,11.0592,0
2980,10,19,0,0,0,0,0,22.1184,0
2981,11,19,0,0,0,0,0,44.2368,0
2982,1,19,0,0,0,0,0,0.0432,0
2983,2,19,0,0,0,0,0,0.0864,0
2984,3,19,0,0,0,0,0,0.1728,0
2985,4,19,0,0,0,0,0,0.3456,0
2986,5,19,0,0,0,0,0,0.6912,0
2987,6,19,0,0,0,0,0,1.3824,0
2988,7,19,0,0,0,0,0,2.7648,0
2989,8,19,0,0,0,0,0,5.5296,0
2990,9,19,0,0,0,0,0,11.0592,0
2991,10,19,0,0,0,0,0,22.1184,0
2992,11,19,0,0,0,0,0,44.2368,0
2993,1,19,0,0,0,0,0,0.0432,0
2994,2,19,0,0,0,0,0,0.0864,0
2995,3,19,0,0,0,0,0,0.1728,0
2996,4,19,0,0,0,0,0,0.3456,0
2997,5,19,0,0,0,0,0,0.6912,0
2998,6,19,0,0,0,0,0,1.3824,0
2999,7,19,0,0,0,0,0,2.7648,0
3000,8,19,0,0,0,0,0,5.5296,0
3001,9,19,0,0,0,0,0,11.0592,0
3002,10,19,0,0,0,0,0,22.1184,0
3003,11,19,0,0,0,0,0,44.2368,0
3004,1,19,0,0,0,0,0,0.0432,0
3005,2,19,0,0,0,0,0,0.0864,0
3006,3,19,0,0,0,0,0,0.1728,0
3007,4,19,0,0,0,0,0,0.3456,0
3008,5,19,0,0,0,0,0,0.6912,0
3009,6,19,0,0,0,0,0,1.3824,0
3010,7,19,0,0,0,0,0,2.7648,0
3011,8,19,0,0,0,0,0,5.5296,0
3012,9,19,0,0,0,0,0,11.0592,0
3013,10,19,0,0,0,0,0,22.1184,0
3014,11,19,0,0,0,0,0,44.2368,0
3015,1,19,0,0,0,0,0,0.0432,0
3016,2,19,0,0,0,0,0,0.0864,0
3017,3,19,0,0,0,0,0,0.1728,0
3018,4,19,0,0,0,0,0,0.3456,0
3019,5,19,0,0,0,0,0,0.6912,0
3020,6,19,0,0,0,0,0,1.3824,0
3021,7,19,0,0,0,0,0,2.7648,0
3022,8,19,0,0,0,0,0,5.5296,0
3023,9,19,0,0,0,0,0,11.0592,0
3024,10,19,0,0,0,0,0,22.1184,0
3025,11,19,0,0,0,0,0,44.2368,0
3026,1,19,0,0,0,0,0,0.0432,0
3027,2,19,0,0,0,0,0,0.0864,0
3028,3,19,0,0,0,0,0,0.1728,0
3029,4,19,0,0,0,0,0,0.3456,0
3030,5,19,0,0,0,0,0,0.6912,0
3031,6,19,0,0,0,0,0,1.3824,0
3032,7,19,0,0,0,0,0,2.7648,0
3033,8,19,0,0,0,0,0,5.5296,0
3034,9,19,0,0,0,0,0,11.0592,0
3035,10,19,0,0,0,0,0,22.1184,0
3036,11,19,0,0,0,0,0,44.2368,0
3037,1,19,0,0,0,0,0,0.0432,0
3038,2,19,0,0,0,0,0,0.0864,0
3039,3,19,0,0,0,0,0,0.1728,0
3040,4,19,0,0,0,0,0,0.3456,0
3041,5,19,0,0,0,0,0,0.6912,0
3042,6,19,0,0,0,0,0,1.3824,0
3043,7,19,0,0,0,0,0,2.7648,0
3044,8,19,0,0,0,0,0,5.5296,0
3045,9,19,0,0,0,0,0,11.0592,0
3046,10,19,0,0,0,0,0,22.1184,0
3047,11,19,0,0,0,0,0,44.2368,0
3048,1,19,0,0,0,0,0,0.0432,0
3049,2,19,0,0,0,0,0,0.0864,0
3050,3,19,0,0,0,0,0,0.1728,0
3051,4,19,0,0,0,0,0,0.3456,0
3052,5,19,0,0,0,0,0,0.6912,0
3053,6,19,0,0,0,0,0,1.3824,0
3054,7,19,0,0,0,0,0,2.7648,0
3055,8,19,0,0,0,0,0,5.5296,0
3056,9,19,0,0,0,0,0,11.0592,0
3057,10,19,0,0,0,0,0,22.1184,0
3058,11,19,0,0,0,0,0,44.2368,0
3059,1,19,0,0,0,0,0,0.0432,0
3060,2,19,0,0,0,0,0,0.0864,0
3061,3,19,0,0,0,0,0,0.1728,0
3062,4,19,0,0,0,0,0,0.3456,0
3063,5,19,0,0,0,0,0,0.6912,0
3064,6,19,0,0,0,0,0,1.3824,0
3065,7,19,0,0,0,0,0,2.7648,0
3066,8,19,0,0,0,0,0,5.5296,0
3067,9,19,0,0,0,0,0,11.0592,0
3068,10,19,0,0,0,0,0,22.1184,0
3069,11,19,0,0,0,0,0,44.2368,0
3070,1,19,0,0,0,0,0,0.0432,0
3071,2,19,0,0,0,0,0,0.0864,0
3072,3,19,0,0,0,0,0,0.1728,0
3073,4,19,0,0,0,0,0,0.3456,0
3074,5,19,0,0,0,0,0,0.6912,0
3075,6,19,0,0,0,0,0,1.3824,0
3076,7,19,0,0,0,0,0,2.7648,0
3077,8,19,0,0,0,0,0,5.5296,0
3078,9,19,0,0,0,0,0,11.0592,0
3079,10,19,0,0,0,0,0,22.1184,0
3080,11,19,0,0,0,0,0,44.2368,0
3081,1,19,0,0,0,0,0,0.0432,0
3082,2,19,0,0,0,0,0,0.0864,0
3083,3,19,0,0,0,0,0,0.1728,0
3084,4,19,0,0,0,0,0,0.3456,0
3085,5,19,0,0,0,0,0,0.6912,0
3086,6,19,0,0,0,0,0,1.3824,0
3087,7,19,0,0,0,0,0,2.7648,0
3088,8,19,0,0,0,0,0,5.5296,0
3089,9,19,0,0,0,0,0,11.0592,0
3090,10,19,0,0,0,0,0,22.1184,0
3091,11,19,0,0,0,0,0,44.2368,0
3092,1,19,0,0,0,0,0,0.0432,0
3093,2,19,0,0,0,0,0,0.0864,0
3094,3,19,0,0,0,0,0,0.1728,0
3095,4,19,0,0,0,0,0,0.3456,0
3096,5,19,0,0,0,0,0,0.6912,0
3097,6,19,0,0,0,0,0,1.3824,0
3098,7,19,0,0,0,0,0,2.7648,0
3099,8,19,0,0,0,0,0,5.5296,0
3100,9,19,0,0,0,0,0,11.0592,0
3101,10,19,0,0,0,0,0,22.1184,0
3102,11,19,0,0,0,0,0,44.2368,0
3103,1,19,0,0,0,0,0,0.0432,0
3104,2,19,0,0,0,0,0,0.0864,0
3105,3,19,0,0,0,0,0,0.1728,0
3106,4,19,0,0,0,0,0,0.3456,0
3107,5,19,0,0,0,0,0,0.6912,0
3108,6,19,0,0,0,0,0,1.3824,0
3109,7,19,0,0,0,0,0,2.7648,0
3110,8,19,0,0,0,0,0,5.5296,0
3111,9,19,0,0,0,0,0,11.0592,0
3112,10,19,0,0,0,0,0,22.1184,0
3113,11,19,0,0,0,0,0,44.2368,0
3114,1,19,0,0,0,0,0,0.0432,0
3115,2,19,0,0,0,0,0,0.0864,0
3116,3,19,0,0,0,0,0,0.1728,0
3117,4,19,0,0,0,0,0,0.3456,0
3118,5,19,0,0,0,0,0,0.6912,0
3119,6,19,0,0,0,0,0,1.3824,0
3120,7,19,0,0,0,0,0,2.7648,0
3121,8,19,0,0,0,0,0,5.5296,0
3122,9,19,0,0,0,0,0,11.0592,0
3123,10,19,0,0,0,0,0,22.1184,0
3124,11,19,0,0,0,0,0,44.2368,0
3125,1,19,0,0,0,0,0,0.0432,0
3126,2,19,0,0,0,0,0,0.0864,0
3127,3,19,0,0,0,0,0,0.1728,0
3128,4,19,0,0,0,0,0,0.3456,0
3129,5,19,0,0,0,0,0,0.6912,0
3130,6,19,0,0,0,0,0,1.3824,0
3131,7,19,0,0,0,0,0,2.7648,0
3132,8,19,0,0,0,0,0,5.5296,0
3133,9,19,0,0,0,0,0,11.0592,0
3134,10,19,0,0,0,0,0,22.1184,0
3135,11,19,0,0,0,0,0,44.2368,0
3136,1,20,0,0,0,0,0,0.0432,0
3137,2,20,0,0,0,0,0,0.0864,0
3138,3,20,0,0,0,0,0,0.1728,0
3139,4,20,0,0,0,0,0,0.3456,0
3140,5,20,0,0,0,0,0,0.6912,0
3141,6,20,0,0,0,0,0,1.3824,0
3142,7,20,0,0,0,0,0,2.7648,0
3143,8,20,0,0,0,0,0,5.5296,0
3144,9,20,0,0,0,0,0,11.0592,0
3145,10,20,0,0,0,0,0,22.1184,0
3146,11,20,0,0,0,0,0,44.2368,0
3147,1,20,0,0,0,0,0,0.0432,0
3148,2,20,0,0,0,0,0,0.0864,0
3149,3,20,0,0,0,0,0,0.1728,0
3150,4,20,0,0,0,0,0,0.3456,0
3151,5,20,0,0,0,0,0,0.6912,0
3152,6,20,0,0,0,0,0,1.3824,0
3153,7,20,0,0,0,0,0,2.7648,0
3154,8,20,0,0,0,0,0,5.5296,0
3155,9,20,0,0,0,0,0,11.0592,0
3156,10,20,0,0,0,0,0,22.1184,0
3157,11,20,0,0,0,0,0,44.2368,0
3158,1,20,0,0,0,0,0,0.0432,0
3159,2,20,0,0,0,0,0,0.0864,0
3160,3,20,0,0,0,0,0,0.1728,0
3161,4,20,0,0,0,0,0,0.3456,0
3162,5,20,0,0,0,0,0,0.6912,0
3163,6,20,0,0,0,0,0,1.3824,0
3164,7,20,0,0,0,0,0,2.7648,0
3165,8,20,0,0,0,0,0,5.5296,0
3166,9,20,0,0,0,0,0,11.0592,0
3167,10,20,0,0,0,0,0,22.1184,0
3168,11,20,0,0,0,0,0,44.2368,0
3169,1,20,0,0,0,0,0,0.0432,0
3170,2,20,0,0,0,0,0,0.0864,0
3171,3,20,0,0,0,0,0,0.1728,0
3172,4,20,0,0,0,0,0,0.3456,0
3173,5,20,0,0,0,0,0,0.6912,0
3174,6,20,0,0,0,0,0,1.3824,0
3175,7,20,0,0,0,0,0,2.7648,0
3176,8,20,0,0,0,0,0,5.5296,0
3177,9,20,0,0,0,0,0,11.0592,0
3178,10,20,0,0,0,0,0,22.1184,0
3179,11,20,0,0,0,0,0,44.2368,0
3180,1,20,0,0,0,0,0,0.0432,0
3181,2,20,0,0,0,0,0,0.0864,0
3182,3,20,0,0,0,0,0,0.1728,0
3183,4,20,0,0,0,0,0,0.3456,0
3184,5,20,0,0,0,0,0,0.6912,0
3185,6,20,0,0,0,0,0,1.3824,0
3186,7,20,0,0,0,0,0,2.7648,0
3187,8,20,0,0,0,0,0,5.5296,0
3188,9,20,0,0,0,0,0,11.0592,0
3189,10,20,0,0,0,0,0,22.1184,0
3190,11,20,0,0,0,0,0,44.2368,0
3191,1,20,0,0,0,0,0,0.0432,0
3192,2,20,0,0,0,0,0,0.0864,0
3193,3,20,0,0,0,0,0,0.1728,0
3194,4,20,0,0,0,0,0,0.3456,0
3195,5,20,0,0,0,0,0,0.6912,0
3196,6,20,0,0,0,0,0,1.3824,0
3197,7,20,0,0,0,0,0,2.7648,0
3198,8,20,0,0,0,0,0,5.5296,0
3199,9,20,0,0,0,0,0,11.0592,0
3200,10,20,0,0,0,0,0,22.1184,0
3201,11,20,0,0,0,0,0,44.2368,0
3202,1,20,0,0,0,0,0,0.0432,0
3203,2,20,0,0,0,0,0,0.0864,0
3204,3,20,0,0,0,0,0,0.1728,0
3205,4,20,0,0,0,0,0,0.3456,0
3206,5,20,0,0,0,0,0,0.6912,0
3207,6,20,0,0,0,0,0,1.3824,0
3208,7,20,0,0,0,0,0,2.7648,0
3209,8,20,0,0,0,0,0,5.5296,0
3210,9,20,0,0,0,0,0,11.0592,0
3211,10,20,0,0,0,0,0,22.1184,0
3212,11,20,0,0,0,0,0,44.2368,0
3213,1,20,0,0,0,0,0,0.0432,0
3214,2,20,0,0,0,0,0,0.0864,0
3215,3,20,0,0,0,0,0,0.1728,0
3216,4,20,0,0,0,0,0,0.3456,0
3217,5,20,0,0,0,0,0,0.6912,0
3218,6,20,0,0,0,0,0,1.3824,0
3219,7,20,0,0,0,0,0,2.7648,0
3220,8,20,0,0,0,0,0,5.5296,0
3221,9,20,0,0,0,0,0,11.0592,0
3222,10,20,0,0,0,0,0,22.1184,0
3223,11,20,0,0,0,0,0,44.2368,0
3224,1,20,0,0,0,0,0,0.0432,0
3225,2,20,0,0,0,0,0,0.0864,0
3226,3,20,0,0,0,0,0,0.1728,0
3227,4,20,0,0,0,0,0,0.3456,0
3228,5,20,0,0,0,0,0,0.6912,0
3229,6,20,0,0,0,0,0,1.3824,0
3230,7,20,0,0,0,0,0,2.7648,0
3231,8,20,0,0,0,0,0,5.5296,0
3232,9,20,0,0,0,0,0,11.0592,0
3233,10,20,0,0,0,0,0,22.1184,0
3234,11,20,0,0,0,0,0,44.2368,0
3235,1,20,0,0,0,0,0,0.0432,0
3236,2,20,0,0,0,0,0,0.0864,0
3237,3,20,0,0,0,0,0,0.1728,0
3238,4,20,0,0,0,0,0,0.3456,0
3239,5,20,0,0,0,0,0,0.6912,0
3240,6,20,0,0,0,0,0,1.3824,0
3241,7,20,0,0,0,0,0,2.7648,0
3242,8,20,0,0,0,0,0,5.5296,0
3243,9,20,0,0,0,0,0,11.0592,0
3244,10,20,0,0,0,0,0,22.1184,0
3245,11,20,0,0,0,0,0,44.2368,0
3246,1,20,0,0,0,0,0,0.0432,0
3247,2,20,0,0,0,0,0,0.0864,0
3248,3,20,0,0,0,0,0,0.1728,0
3249,4,20,0,0,0,0,0,0.3456,0
3250,5,20,0,0,0,0,0,0.6912,0
3251,6,20,0,0,0,0,0,1.3824,0
3252,7,20,0,0,0,0,0,2.7648,0
3253,8,20,0,0,0,0,0,5.5296,0
3254,9,20,0,0,0,0,0,11.0592,0
3255,10,20,0,0,0,0,0,22.1184,0
3256,11,20,0,0,0,0,0,44.2368,0
3257,1,20,0,0,0,0,0,0.0432,0
3258,2,20,0,0,0,0,0,0.0864,0
3259,3,20,0,0,0,0,0,0.1728,0
3260,4,20,0,0,0,0,0,0.3456,0
3261,5,20,0,0,0,0,0,0.6912,0
3262,6,20,0,0,0,0,0,1.3824,0
3263,7,20,0,0,0,0,0,2.7648,0
3264,8,20,0,0,0,0,0,5.5296,0
3265,9,20,0,0,0,0,0,11.0592,0
3266,10,20,0,0,0,0,0,22.1184,0
3267,11,20,0,0,0,0,0,44.2368,0
3268,1,20,0,0,0,0,0,0.0432,0
3269,2,20,0,0,0,0,0,0.0864,0
3270,3,20,0,0,0,0,0,0.1728,0
3271,4,20,0,0,0,0,0,0.3456,0
3272,5,20,0,0,0,0,0,0.6912,0
3273,6,20,0,0,0,0,0,1.3824,0
3274,7,20,0,0,0,0,0,2.7648,0
3275,8,20,0,0,0,0,0,5.5296,0
3276,9,20,0,0,0,0,0,11.0592,0
3277,10,20,0,0,0,0,0,22.1184,0
3278,11,20,0,0,0,0,0,44.2368,0
3279,1,20,0,0,0,0,0,0.0432,0
3280,2,20,0,0,0,0,0,0.0864,0
3281,3,20,0,0,0,0,0,0.1728,0
3282,4,20,0,0,0,0,0,0.3456,0
3283,5,20,0,0,0,0,0,0.6912,0
3284,6,20,0,0,0,0,0,1.3824,0
3285,7,20,0,0,0,0,0,2.7648,0
3286,8,20,0,0,0,0,0,5.5296,0
3287,9,20,0,0,0,0,0,11.0592,0
3288,10,20,0,0,0,0,0,22.1184,0
3289,11,20,0,0,0,0,0,44.2368,0
3290,1,20,0,0,0,0,0,0.0432,0
3291,2,20,0,0,0,0,0,0.0864,0
3292,3,20,0,0,0,0,0,0.1728,0
3293,4,20,0,0,0,0,0,0.3456,0
3294,5,20,0,0,0,0,0,0.6912,0
3295,6,20,0,0,0,0,0,1.3824,0
3296,7,20,0,0,0,0,0,2.7648,0
3297,8,20,0,0,0,0,0,5.5296,0
3298,9,20,0,0,0,0,0,11.0592,0
3299,10,20,0,0,0,0,0,22.1184,0
3300,11,20,0,0,0,0,0,44.2368,0
3301,1,21,61,26,59,35,39,0.0432,0.02
3302,2,21,61,26,59,35,39,0.0864,0.03
3303,3,21,61,26,59,35,39,0.1728,0.04
3304,4,21,61,26,59,35,39,0.3456,0.04
3305,5,21,61,26,59,35,39,0.6912,0.07
3306,6,21,61,26,59,35,39,1.3824,0.15
3307,7,21,61,26,59,35,39,2.7648,0.54
3308,8,21,61,26,59,35,39,5.5296,0.88
3309,9,21,61,26,59,35,39,11.0592,0.99
3310,10,21,61,26,59,35,39,22.1184,1
3311,11,21,61,26,59,35,39,44.2368,1
3312,1,21,60,64,63,44,28,0.0432,0.07
3313,2,21,60,64,63,44,28,0.0864,0.07
3314,3,21,60,64,63,44,28,0.1728,0.07
3315,4,21,60,64,63,44,28,0.3456,0.07
3316,5,21,60,64,63,44,28,0.6912,0.2
3317,6,21,60,64,63,44,28,1.3824,0.53
3318,7,21,60,64,63,44,28,2.7648,1
3319,8,21,60,64,63,44,28,5.5296,1
3320,9,21,60,64,63,44,28,11.0592,1
3321,10,21,60,64,63,44,28,22.1184,1
3322,11,21,60,64,63,44,28,44.2368,1
3323,1,21,42,49,50,40,43,0.0432,0.08
3324,2,21,42,49,50,40,43,0.0864,0.08
3325,3,21,42,49,50,40,43,0.1728,0.08
3326,4,21,42,49,50,40,43,0.3456,0.12
3327,5,21,42,49,50,40,43,0.6912,0.16
3328,6,21,42,49,50,40,43,1.3824,0.55
3329,7,21,42,49,50,40,43,2.7648,0.98
3330,8,21,42,49,50,40,43,5.5296,1
3331,9,21,42,49,50,40,43,11.0592,1
3332,10,21,42,49,50,40,43,22.1184,1
3333,11,21,42,49,50,40,43,44.2368,1
3334,1,21,49,62,47,51,53,0.0432,0.04
3335,2,21,49,62,47,51,53,0.0864,0.04
3336,3,21,49,62,47,51,53,0.1728,0.05
3337,4,21,49,62,47,51,53,0.3456,0.06
3338,5,21,49,62,47,51,53,0.6912,0.1
3339,6,21,49,62,47,51,53,1.3824,0.19
3340,7,21,49,62,47,51,53,2.7648,0.78
3341,8,21,49,62,47,51,53,5.5296,1
3342,9,21,49,62,47,51,53,11.0592,1
3343,10,21,49,62,47,51,53,22.1184,1
3344,11,21,49,62,47,51,53,44.2368,1
3345,1,21,26,54,49,47,46,0.0432,0.06
3346,2,21,26,54,49,47,46,0.0864,0.07
3347,3,21,26,54,49,47,46,0.1728,0.07
3348,4,21,26,54,49,47,46,0.3456,0.08
3349,5,21,26,54,49,47,46,0.6912,0.12
3350,6,21,26,54,49,47,46,1.3824,0.23
3351,7,21,26,54,49,47,46,2.7648,0.84
3352,8,21,26,54,49,47,46,5.5296,1
3353,9,21,26,54,49,47,46,11.0592,1
3354,10,21,26,54,49,47,46,22.1184,1
3355,11,21,26,54,49,47,46,44.2368,1
3356,1,21,33,59,39,48,34,0.0432,0.05
3357,2,21,33,59,39,48,34,0.0864,0.07
3358,3,21,33,59,39,48,34,0.1728,0.07
3359,4,21,33,59,39,48,34,0.3456,0.1
3360,5,21,33,59,39,48,34,0.6912,0.15
3361,6,21,33,59,39,48,34,1.3824,0.41
3362,7,21,33,59,39,48,34,2.7648,0.94
3363,8,21,33,59,39,48,34,5.5296,0.99
3364,9,21,33,59,39,48,34,11.0592,1
3365,10,21,33,59,39,48,34,22.1184,1
3366,11,21,33,59,39,48,34,44.2368,1
3367,1,21,14,59,42,63,34,0.0432,0.13
3368,2,21,14,59,42,63,34,0.0864,0.13
3369,3,21,14,59,42,63,34,0.1728,0.13
3370,4,21,14,59,42,63,34,0.3456,0.21
3371,5,21,14,59,42,63,34,0.6912,0.34
3372,6,21,14,59,42,63,34,1.3824,0.79
3373,7,21,14,59,42,63,34,2.7648,1
3374,8,21,14,59,42,63,34,5.5296,1
3375,9,21,14,59,42,63,34,11.0592,1
3376,10,21,14,59,42,63,34,22.1184,1
3377,11,21,14,59,42,63,34,44.2368,1
3378,1,21,16,62,40,42,44,0.0432,0.08
3379,2,21,16,62,40,42,44,0.0864,0.09
3380,3,21,16,62,40,42,44,0.1728,0.1
3381,4,21,16,62,40,42,44,0.3456,0.12
3382,5,21,16,62,40,42,44,0.6912,0.19
3383,6,21,16,62,40,42,44,1.3824,0.54
3384,7,21,16,62,40,42,44,2.7648,0.96
3385,8,21,16,62,40,42,44,5.5296,1
3386,9,21,16,62,40,42,44,11.0592,1
3387,10,21,16,62,40,42,44,22.1184,1
3388,11,21,16,62,40,42,44,44.2368,1
3389,1,21,28,35,40,39,47,0.0432,0.01
3390,2,21,28,35,40,39,47,0.0864,0.01
3391,3,21,28,35,40,39,47,0.1728,0.01
3392,4,21,28,35,40,39,47,0.3456,0.01
3393,5,21,28,35,40,39,47,0.6912,0.03
3394,6,21,28,35,40,39,47,1.3824,0.12
3395,7,21,28,35,40,39,47,2.7648,0.34
3396,8,21,28,35,40,39,47,5.5296,0.86
3397,9,21,28,35,40,39,47,11.0592,1
3398,10,21,28,35,40,39,47,22.1184,1
3399,11,21,28,35,40,39,47,44.2368,1
3400,1,21,41,39,43,50,35,0.0432,0.03
3401,2,21,41,39,43,50,35,0.0864,0.03
3402,3,21,41,39,43,50,35,0.1728,0.08
3403,4,21,41,39,43,50,35,0.3456,0.13
3404,5,21,41,39,43,50,35,0.6912,0.2
3405,6,21,41,39,43,50,35,1.3824,0.49
3406,7,21,41,39,43,50,35,2.7648,0.93
3407,8,21,41,39,43,50,35,5.5296,1
3408,9,21,41,39,43,50,35,11.0592,1
3409,10,21,41,39,43,50,35,22.1184,1
3410,11,21,41,39,43,50,35,44.2368,1
3411,1,21,19,53,49,50,35,0.0432,0.04
3412,2,21,19,53,49,50,35,0.0864,0.04
3413,3,21,19,53,49,50,35,0.1728,0.04
3414,4,21,19,53,49,50,35,0.3456,0.05
3415,5,21,19,53,49,50,35,0.6912,0.09
3416,6,21,19,53,49,50,35,1.3824,0.2
3417,7,21,19,53,49,50,35,2.7648,0.64
3418,8,21,19,53,49,50,35,5.5296,1
3419,9,21,19,53,49,50,35,11.0592,1
3420,10,21,19,53,49,50,35,22.1184,1
3421,11,21,19,53,49,50,35,44.2368,1
3422,1,21,33,16,35,44,47,0.0432,0.07
3423,2,21,33,16,35,44,47,0.0864,0.07
3424,3,21,33,16,35,44,47,0.1728,0.08
3425,4,21,33,16,35,44,47,0.3456,0.09
3426,5,21,33,16,35,44,47,0.6912,0.11
3427,6,21,33,16,35,44,47,1.3824,0.18
3428,7,21,33,16,35,44,47,2.7648,0.57
3429,8,21,33,16,35,44,47,5.5296,0.98
3430,9,21,33,16,35,44,47,11.0592,1
3431,10,21,33,16,35,44,47,22.1184,1
3432,11,21,33,16,35,44,47,44.2368,1
3433,1,21,26,50,37,39,41,0.0432,0.06
3434,2,21,26,50,37,39,41,0.0864,0.06
3435,3,21,26,50,37,39,41,0.1728,0.06
3436,4,21,26,50,37,39,41,0.3456,0.09
3437,5,21,26,50,37,39,41,0.6912,0.16
3438,6,21,26,50,37,39,41,1.3824,0.46
3439,7,21,26,50,37,39,41,2.7648,0.93
3440,8,21,26,50,37,39,41,5.5296,1
3441,9,21,26,50,37,39,41,11.0592,1
3442,10,21,26,50,37,39,41,22.1184,1
3443,11,21,26,50,37,39,41,44.2368,1
3444,1,21,60,19,25,40,34,0.0432,0.08
3445,2,21,60,19,25,40,34,0.0864,0.08
3446,3,21,60,19,25,40,34,0.1728,0.08
3447,4,21,60,19,25,40,34,0.3456,0.1
3448,5,21,60,19,25,40,34,0.6912,0.14
3449,6,21,60,19,25,40,34,1.3824,0.27
3450,7,21,60,19,25,40,34,2.7648,0.57
3451,8,21,60,19,25,40,34,5.5296,0.95
3452,9,21,60,19,25,40,34,11.0592,1
3453,10,21,60,19,25,40,34,22.1184,1
3454,11,21,60,19,25,40,34,44.2368,1
3455,1,21,14,44,34,52,48,0.0432,0.06
3456,2,21,14,44,34,52,48,0.0864,0.06
3457,3,21,14,44,34,52,48,0.1728,0.08
3458,4,21,14,44,34,52,48,0.3456,0.09
3459,5,21,14,44,34,52,48,0.6912,0.15
3460,6,21,14,44,34,52,48,1.3824,0.5
3461,7,21,14,44,34,52,48,2.7648,0.92
3462,8,21,14,44,34,52,48,5.5296,1
3463,9,21,14,44,34,52,48,11.0592,1
3464,10,21,14,44,34,52,48,22.1184,1
3465,11,21,14,44,34,52,48,44.2368,1
3466,1,22,0,0,0,0,0,0.0432,0
3467,2,22,0,0,0,0,0,0.0864,0
3468,3,22,0,0,0,0,0,0.1728,0
3469,4,22,0,0,0,0,0,0.3456,0
3470,5,22,0,0,0,0,0,0.6912,0
3471,6,22,0,0,0,0,0,1.3824,0
3472,7,22,0,0,0,0,0,2.7648,0
3473,8,22,0,0,0,0,0,5.5296,0
3474,9,22,0,0,0,0,0,11.0592,0
3475,10,22,0,0,0,0,0,22.1184,0
3476,11,22,0,0,0,0,0,44.2368,0
3477,1,22,0,0,0,0,0,0.0432,0
3478,2,22,0,0,0,0,0,0.0864,0
3479,3,22,0,0,0,0,0,0.1728,0
3480,4,22,0,0,0,0,0,0.3456,0
3481,5,22,0,0,0,0,0,0.6912,0
3482,6,22,0,0,0,0,0,1.3824,0
3483,7,22,0,0,0,0,0,2.7648,0
3484,8,22,0,0,0,0,0,5.5296,0
3485,9,22,0,0,0,0,0,11.0592,0
3486,10,22,0,0,0,0,0,22.1184,0
3487,11,22,0,0,0,0,0,44.2368,0
3488,1,22,0,0,0,0,0,0.0432,0
3489,2,22,0,0,0,0,0,0.0864,0
3490,3,22,0,0,0,0,0,0.1728,0
3491,4,22,0,0,0,0,0,0.3456,0
3492,5,22,0,0,0,0,0,0.6912,0
3493,6,22,0,0,0,0,0,1.3824,0
3494,7,22,0,0,0,0,0,2.7648,0
3495,8,22,0,0,0,0,0,5.5296,0
3496,9,22,0,0,0,0,0,11.0592,0
3497,10,22,0,0,0,0,0,22.1184,0
3498,11,22,0,0,0,0,0,44.2368,0
3499,1,22,0,0,0,0,0,0.0432,0
3500,2,22,0,0,0,0,0,0.0864,0
3501,3,22,0,0,0,0,0,0.1728,0
3502,4,22,0,0,0,0,0,0.3456,0
3503,5,22,0,0,0,0,0,0.6912,0
3504,6,22,0,0,0,0,0,1.3824,0
3505,7,22,0,0,0,0,0,2.7648,0
3506,8,22,0,0,0,0,0,5.5296,0
3507,9,22,0,0,0,0,0,11.0592,0
